val_f1tof4_w_ae1_latent_mae,val_f1tof4_w_ae1_latent_rmse,total_val_loss,epoch,step,train_f1tof4_w_ae1_latent_mae,train_f1tof4_w_ae1_latent_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
,,,431,6911,0.009131037630140781,0.01252028625458479,0.010079978033900261,0.0,0.0009489409858360887,0.0,0.0
0.011944685131311417,0.015675028786063194,0.011944685131311417,432,6927,,,,,,,
,,,432,6927,0.011169139295816422,0.015073493123054504,0.01211895328015089,0.0,0.0009498129365965724,0.0,0.0
0.008579252287745476,0.010705818422138691,0.008579252287745476,433,6943,,,,,,,
,,,433,6943,0.010548138059675694,0.01373370736837387,0.011497940868139267,0.0,0.000949803099501878,0.0,0.0
0.010805753991007805,0.015642568469047546,0.010805753991007805,434,6959,,,,,,,
,,,434,6959,0.009547526948153973,0.012640942819416523,0.01049566175788641,0.0,0.0009481332963332534,0.0,0.0
0.007248871028423309,0.009585646912455559,0.007248871028423309,435,6975,,,,,,,
,,,435,6975,0.01044081337749958,0.013759985566139221,0.011388854123651981,0.0,0.000948041386436671,0.0,0.0
0.011283451691269875,0.014887292869389057,0.011283451691269875,436,6991,,,,,,,
,,,436,6991,0.00983194075524807,0.013517245650291443,0.010780086740851402,0.0,0.0009481461020186543,0.0,0.0
0.010751375928521156,0.013693156652152538,0.010751375928521156,437,7007,,,,,,,
,,,437,7007,0.010474443435668945,0.01445365883409977,0.011422386392951012,0.0,0.0009479433065280318,0.0,0.0
0.007500020321458578,0.0097475815564394,0.007500020321458578,438,7023,,,,,,,
,,,438,7023,0.01008689310401678,0.013392684049904346,0.011037277057766914,0.0,0.0009503844194114208,0.0,0.0
0.010081153362989426,0.013148777186870575,0.010081153362989426,439,7039,,,,,,,
,,,439,7039,0.010539663955569267,0.014295144006609917,0.01148909516632557,0.0,0.0009494308615103364,0.0,0.0
0.007930606603622437,0.010243987664580345,0.007930606603622437,440,7055,,,,,,,
,,,440,7055,0.010422018356621265,0.013868482783436775,0.011371619068086147,0.0,0.0009496024576947093,0.0,0.0
0.010008882731199265,0.012162620201706886,0.010008882731199265,441,7071,,,,,,,
,,,441,7071,0.008878889493644238,0.012006541714072227,0.009826093912124634,0.0,0.0009472047677263618,0.0,0.0
0.00911252573132515,0.011506241746246815,0.00911252573132515,442,7087,,,,,,,
,,,442,7087,0.009319283999502659,0.012881341390311718,0.010267623700201511,0.0,0.0009483389439992607,0.0,0.0
0.008682554587721825,0.011400322429835796,0.008682554587721825,443,7103,,,,,,,
,,,443,7103,0.008910645730793476,0.012203732505440712,0.009855691343545914,0.0,0.000945045321714133,0.0,0.0
0.006521588657051325,0.009824981912970543,0.006521588657051325,444,7119,,,,,,,
,,,444,7119,0.008842922747135162,0.012184202671051025,0.009789572097361088,0.0,0.000946648302488029,0.0,0.0
0.010239539667963982,0.013299020938575268,0.010239539667963982,445,7135,,,,,,,
,,,445,7135,0.008676869794726372,0.012552201747894287,0.009624617174267769,0.0,0.000947746098972857,0.0,0.0
0.008644025772809982,0.010893769562244415,0.008644025772809982,446,7151,,,,,,,
,,,446,7151,0.009342126548290253,0.012522503733634949,0.010289696976542473,0.0,0.0009475700790062547,0.0,0.0
0.009822951629757881,0.012848379090428352,0.009822951629757881,447,7167,,,,,,,
,,,447,7167,0.009938320145010948,0.013002520427107811,0.010886961594223976,0.0,0.0009486397611908615,0.0,0.0
0.0088569987565279,0.011160764843225479,0.0088569987565279,448,7183,,,,,,,
,,,448,7183,0.009803271852433681,0.013670879416167736,0.010752472095191479,0.0,0.0009492002427577972,0.0,0.0
0.009395625442266464,0.011673176661133766,0.009395625442266464,449,7199,,,,,,,
,,,449,7199,0.009203983470797539,0.012531285174190998,0.010152781382203102,0.0,0.0009487977367825806,0.0,0.0
0.00745349982753396,0.009449347853660583,0.00745349982753396,450,7215,,,,,,,
,,,450,7215,0.008918771520256996,0.011406103149056435,0.009864555671811104,0.0,0.0009457831038162112,0.0,0.0
0.006395258009433746,0.008225487545132637,0.006395258009433746,451,7231,,,,,,,
,,,451,7231,0.009110305458307266,0.012149329297244549,0.010055547580122948,0.0,0.000945241772569716,0.0,0.0
0.006549728102982044,0.008269709534943104,0.006549728102982044,452,7247,,,,,,,
,,,452,7247,0.008488038554787636,0.011244846507906914,0.009434549137949944,0.0,0.0009465106995776296,0.0,0.0
0.008143050596117973,0.010777609422802925,0.008143050596117973,453,7263,,,,,,,
,,,453,7263,0.009948182851076126,0.012777015566825867,0.01089708972722292,0.0,0.0009489083895459771,0.0,0.0
0.013624489307403564,0.017559032887220383,0.013624489307403564,454,7279,,,,,,,
,,,454,7279,0.010038324631750584,0.013582555577158928,0.010983603075146675,0.0,0.0009452798403799534,0.0,0.0
0.00837166327983141,0.010340316221117973,0.00837166327983141,455,7295,,,,,,,
,,,455,7295,0.008766956627368927,0.011387860402464867,0.009714465588331223,0.0,0.0009475087863393128,0.0,0.0
0.009842941537499428,0.012852358631789684,0.009842941537499428,456,7311,,,,,,,
,,,456,7311,0.009088875725865364,0.011627398431301117,0.010036553256213665,0.0,0.0009476777049712837,0.0,0.0
0.01135035790503025,0.0154032651335001,0.01135035790503025,457,7327,,,,,,,
,,,457,7327,0.011355002410709858,0.015318701043725014,0.01230052299797535,0.0,0.0009455207618884742,0.0,0.0
0.00891309417784214,0.01236966997385025,0.00891309417784214,458,7343,,,,,,,
,,,458,7343,0.00987972877919674,0.013308057561516762,0.010825589299201965,0.0,0.0009458608692511916,0.0,0.0
0.008942883461713791,0.011185266077518463,0.008942883461713791,459,7359,,,,,,,
,,,459,7359,0.00848987977951765,0.012037749402225018,0.009436693973839283,0.0,0.0009468134376220405,0.0,0.0
0.010977775789797306,0.013987471349537373,0.010977775789797306,460,7375,,,,,,,
,,,460,7375,0.009174196980893612,0.011802361346781254,0.010120877996087074,0.0,0.0009466806659474969,0.0,0.0
0.009496950544416904,0.012779051437973976,0.009496950544416904,461,7391,,,,,,,
,,,461,7391,0.010918837040662766,0.014000371098518372,0.01186323445290327,0.0,0.0009443986928090453,0.0,0.0
0.008823084644973278,0.010954715311527252,0.008823084644973278,462,7407,,,,,,,
,,,462,7407,0.009636441245675087,0.013384029269218445,0.010579933412373066,0.0,0.0009434906532987952,0.0,0.0
0.009813041426241398,0.012523206882178783,0.009813041426241398,463,7423,,,,,,,
,,,463,7423,0.011016079224646091,0.01417724322527647,0.011960786767303944,0.0,0.0009447087650187314,0.0,0.0
0.009884149767458439,0.013097825460135937,0.009884149767458439,464,7439,,,,,,,
,,,464,7439,0.008447048254311085,0.011257768608629704,0.009391311556100845,0.0,0.0009442642331123352,0.0,0.0
0.011295318603515625,0.01653585396707058,0.011295318603515625,465,7455,,,,,,,
,,,465,7455,0.0112786078825593,0.015024322085082531,0.01222450751811266,0.0,0.0009459002176299691,0.0,0.0
0.010435779578983784,0.012787213549017906,0.010435779578983784,466,7471,,,,,,,
,,,466,7471,0.011558820493519306,0.01550372689962387,0.012499963864684105,0.0,0.0009411426144652069,0.0,0.0
0.008650677278637886,0.011465299874544144,0.008650677278637886,467,7487,,,,,,,
,,,467,7487,0.00955185666680336,0.0128174452111125,0.010497462004423141,0.0,0.0009456059779040515,0.0,0.0
0.008964469656348228,0.011315892450511456,0.008964469656348228,468,7503,,,,,,,
,,,468,7503,0.009848510846495628,0.012417641468346119,0.010794565081596375,0.0,0.0009460558067075908,0.0,0.0
0.00880587100982666,0.010647867806255817,0.00880587100982666,469,7519,,,,,,,
,,,469,7519,0.008809545077383518,0.012032546103000641,0.009756552055478096,0.0,0.0009470065124332905,0.0,0.0
0.008501136675477028,0.011022696271538734,0.008501136675477028,470,7535,,,,,,,
,,,470,7535,0.00914589874446392,0.012120990082621574,0.010093657299876213,0.0,0.0009477594867348671,0.0,0.0
0.0072878627106547356,0.010128786787390709,0.0072878627106547356,471,7551,,,,,,,
,,,471,7551,0.007982255890965462,0.010734631679952145,0.00892897043377161,0.0,0.0009467132622376084,0.0,0.0
0.013327119871973991,0.017898360267281532,0.013327119871973991,472,7567,,,,,,,
,,,472,7567,0.00821522157639265,0.011318676173686981,0.009160980582237244,0.0,0.0009457601117901504,0.0,0.0
0.011856297962367535,0.015329229645431042,0.011856297962367535,473,7583,,,,,,,
,,,473,7583,0.012775419279932976,0.015728840604424477,0.01372100692242384,0.0,0.0009455859544686973,0.0,0.0
0.008301029913127422,0.010370991192758083,0.008301029913127422,474,7599,,,,,,,
,,,474,7599,0.01016787625849247,0.01343698799610138,0.011112064123153687,0.0,0.0009441884467378259,0.0,0.0
0.008035396225750446,0.010137846693396568,0.008035396225750446,475,7615,,,,,,,
,,,475,7615,0.008348533883690834,0.011523441411554813,0.00929173082113266,0.0,0.000943198159802705,0.0,0.0
0.009744169190526009,0.013037286698818207,0.009744169190526009,476,7631,,,,,,,
,,,476,7631,0.010278130881488323,0.013738274574279785,0.011224119924008846,0.0,0.0009459886932745576,0.0,0.0
0.013943755999207497,0.01771242916584015,0.013943755999207497,477,7647,,,,,,,
,,,477,7647,0.014524695463478565,0.01956753246486187,0.01547210942953825,0.0,0.0009474146063439548,0.0,0.0
0.009734624065458775,0.013032684102654457,0.009734624065458775,478,7663,,,,,,,
,,,478,7663,0.013404940254986286,0.017716940492391586,0.014353299513459206,0.0,0.0009483590838499367,0.0,0.0
0.01936403289437294,0.02583790384232998,0.01936403289437294,479,7679,,,,,,,
,,,479,7679,0.010626295581459999,0.01402502041310072,0.01157089788466692,0.0,0.0009446024196222425,0.0,0.0
0.008753759786486626,0.011115935631096363,0.008753759786486626,480,7695,,,,,,,
,,,480,7695,0.011944806203246117,0.015745606273412704,0.012891357764601707,0.0,0.0009465506300330162,0.0,0.0
0.010002480819821358,0.01283399760723114,0.010002480819821358,481,7711,,,,,,,
,,,481,7711,0.010841756127774715,0.014123800210654736,0.011786195449531078,0.0,0.0009444396127946675,0.0,0.0
