UMAP1,UMAP2,Predicted Binding Energy
6.8882422,9.47318,9.73
6.9282565,9.6336565,7.95
7.162887,7.85925,38.58
7.280488,8.031817,29.0
7.201791,8.410945,19.68
7.2516184,8.900578,12.6
7.310043,9.271129,8.85
7.322249,9.415476,7.58
7.414611,7.8968616,35.69
7.4456563,8.097456,26.11
7.476879,8.422353,17.3
7.504669,8.849301,11.33
7.57872,9.163714,8.52
7.5699034,9.275219,7.47
7.470229,7.952463,32.79
7.506217,8.110859,23.21
7.533525,8.442596,15.72
7.6222906,8.865591,10.45
7.6582203,9.128301,8.41
7.668246,9.202464,7.36
4.4853024,7.3560658,66.45
4.4786806,7.5018754,56.87
4.576148,7.8852763,47.57
4.72885,8.554061,39.53
4.871608,9.174414,33.3
4.9582596,9.312864,27.64
4.641437,7.4060435,63.55
4.6562595,7.547484,53.97
4.7392893,7.9734573,45.06
4.9299626,8.638194,37.0
5.063068,9.236616,30.99
5.1210217,9.412211,25.32
5.0744934,7.6057773,60.66
5.0728054,7.74472,51.08
5.2037106,8.210303,42.55
5.293929,8.660755,34.47
5.3884993,9.350366,28.67
5.4981837,9.486074,23.08
5.463798,7.7493525,57.76
5.5879574,7.919791,48.36
5.70653,8.341808,40.04
5.766682,8.69178,32.02
5.887042,9.427373,26.35
5.952766,9.509421,21.56
5.860722,7.9447722,54.87
5.9194026,8.041064,45.85
6.0738473,8.39447,37.53
6.1684604,8.8867235,29.7
6.256798,9.312302,24.82
6.213152,9.458639,20.09
6.0012264,7.9913335,51.97
6.1170754,8.14056,43.34
6.0940404,8.404882,35.02
6.246653,8.902389,28.08
6.3584065,9.320003,23.3
6.3918695,9.447237,19.26
4.651571,7.3838463,63.07
4.6092944,7.4592505,53.49
4.8565164,8.049568,43.99
4.8909044,8.536191,36.02
5.0722647,9.280405,29.81
5.120303,9.416568,24.15
4.8253865,7.452386,60.18
4.8415413,7.5289617,50.6
5.0056744,8.02952,41.48
5.1522064,8.675287,33.49
5.247071,9.29396,27.5
5.311412,9.492364,21.83
5.195044,7.5967283,57.28
5.228405,7.794605,47.7
5.3259425,8.176858,38.97
5.374775,8.736406,30.96
5.540524,9.400854,25.18
5.6630836,9.567434,19.72
5.8061953,7.702815,54.38
5.780704,7.9484224,44.8
5.8670363,8.373119,36.46
5.914417,8.729358,28.53
6.088217,9.451643,22.98
6.098667,9.597256,18.2
6.056547,7.8823586,51.49
6.032698,8.125357,42.27
6.1611586,8.403067,33.95
6.298876,8.907158,26.23
6.3195667,9.374972,21.46
6.4561443,9.456018,17.18
6.203507,7.9279118,48.59
6.1752553,8.102846,39.76
6.2894564,8.456612,31.44
6.459877,8.948291,24.72
6.516603,9.37188,19.94
6.5579624,9.476317,16.53
5.0001264,7.4725356,59.7
4.9990225,7.4977093,50.12
5.2537866,8.122952,40.59
5.3404202,8.789768,32.51
5.429119,9.40674,26.32
5.4526196,9.594203,20.65
5.1781874,7.513201,56.8
5.0660806,7.5508394,47.22
5.4576087,8.185504,37.95
5.52371,8.821692,29.98
5.6033325,9.418804,24.0
5.5928416,9.62417,18.34
5.749783,7.626653,53.9
5.862343,7.8152375,44.32
5.811167,8.293063,35.43
5.83852,8.92823,27.45
5.973008,9.434706,21.69
5.9895515,9.615518,16.36
6.2112656,7.735384,51.01
6.365693,7.952453,41.43
6.416756,8.379046,32.92
6.4471607,8.860417,25.04
6.585552,9.454846,19.62
6.5914087,9.523724,15.1
6.6626983,7.9050174,48.11
6.712468,8.08765,38.69
6.752807,8.479924,30.4
6.8288336,8.927103,22.89
6.867906,9.344067,18.1
6.851487,9.465154,14.41
6.7271423,7.9029026,45.22
6.8080688,8.113934,36.18
6.831049,8.455052,27.95
6.963341,8.945274,21.39
6.9664073,9.404092,16.78
6.917328,9.442666,14.12
5.748757,7.5602303,56.32
5.733784,7.7328906,46.74
5.674897,8.100487,37.32
5.606994,8.786143,29.0
5.9601307,9.574144,22.83
5.9178796,9.723872,17.16
5.9545126,7.613547,53.42
5.9658785,7.7029257,43.84
5.993849,8.283559,34.47
5.9706593,8.907731,26.48
6.1324825,9.567548,20.51
6.092603,9.695086,14.85
6.360955,7.634623,50.53
6.533182,7.854331,40.95
6.50548,8.295167,31.96
6.5128236,8.985947,23.96
6.5017657,9.527444,18.2
6.623908,9.72205,13.26
6.846164,7.807649,47.63
6.898089,8.022958,38.05
6.877275,8.405271,29.44
6.927935,8.861107,21.58
6.991482,9.364322,16.26
7.0398912,9.524774,12.63
7.1003127,7.935222,44.74
7.1123185,8.076836,35.16
7.143328,8.470461,26.92
7.2331014,8.892941,19.57
7.334336,9.227431,14.76
7.3102694,9.379953,12.39
7.1598687,7.968429,41.84
7.2158213,8.070654,32.6
7.2534785,8.461957,24.6
7.3813243,8.894613,18.06
7.430394,9.233199,14.23
7.4071503,9.344284,12.16
6.267471,7.624261,52.94
6.3162746,7.767612,43.36
6.296226,8.278216,34.05
6.3266582,9.0174265,25.52
6.3452306,9.696393,19.34
6.2899165,9.793478,14.42
6.550997,7.661852,50.05
6.5066824,7.7969565,40.47
6.492484,8.317109,31.14
6.442863,9.034865,23.0
6.443931,9.642956,17.02
6.493431,9.761898,12.01
6.7592187,7.732377,47.15
6.8374166,7.9574027,37.57
6.8173184,8.345977,28.48
6.871573,9.030004,20.49
6.767278,9.585382,14.82
6.857339,9.680843,10.91
7.1277595,7.851425,44.26
7.227325,8.033851,34.68
7.2065744,8.409933,25.96
7.2620387,8.886558,18.12
7.32644,9.306521,13.24
7.3369775,9.566074,10.67
7.352851,7.945813,41.36
7.39182,8.095358,31.78
7.426001,8.486776,23.45
7.49301,8.87091,16.24
7.5767484,9.191012,12.51
7.5810356,9.329812,10.43
7.423428,7.9856625,38.46
7.4520526,8.159574,29.02
7.5103207,8.467868,21.26
7.5668197,8.87455,14.9
7.6178365,9.179855,12.27
7.650477,9.266564,10.34
6.4146013,7.646082,49.57
6.3907833,7.713718,40.03
6.3936176,8.36722,30.77
6.415379,9.041869,22.04
6.4042406,9.6848,16.13
6.4633374,9.827857,12.25
6.6287947,7.715888,46.67
6.5896883,7.781167,37.12
6.5443897,8.436548,27.87
6.610187,9.011392,19.53
6.581281,9.729786,14.04
6.594101,9.828298,10.13
6.963654,7.788704,43.78
7.004711,7.952154,34.22
6.9033823,8.376628,25.0
6.9689236,9.049759,17.11
6.9044366,9.579696,11.96
6.912455,9.690675,9.32
7.257444,7.900847,40.88
7.3377547,8.077433,31.31
7.351038,8.420464,22.48
7.324486,8.940463,15.0
7.372693,9.362385,10.81
7.4097505,9.498603,8.89
7.435346,7.9714065,37.98
7.4855986,8.145829,28.41
7.5349054,8.432295,19.97
7.5882144,8.849192,13.48
7.629591,9.19526,10.54
7.634546,9.296113,8.55
7.5141153,7.993265,35.09
7.554271,8.168739,25.51
7.6584353,8.432318,18.06
7.6715684,8.894956,12.51
7.700642,9.15153,10.3
7.725621,9.238027,8.64
2.9500482,6.594623,54.48
3.0874956,6.498212,44.9
3.382161,6.259176,35.64
3.8734956,5.7331395,26.71
4.2149286,5.453065,19.79
4.3302274,5.3159485,14.95
3.1102843,6.5696554,51.59
3.1917293,6.494051,42.01
3.5788405,6.1978397,32.73
4.0726137,5.7232637,24.18
4.4004393,5.4597883,17.48
4.506005,5.3439355,13.28
3.4708312,6.5650005,48.69
3.643454,6.4261146,39.11
3.9961972,6.1286025,29.82
4.5543237,5.5553937,21.66
4.9167457,5.253692,15.86
5.1112785,5.124933,12.04
4.0059047,6.5393367,45.8
4.15835,6.4179387,36.22
4.6330247,6.012603,27.0
5.3535304,5.3991466,19.56
5.613334,5.025629,14.63
5.912682,4.852321,10.93
4.541125,6.569501,42.9
4.6561637,6.4577556,33.32
5.1020594,5.929104,24.75
5.8155894,5.235422,18.11
6.1533036,4.8578215,13.65
6.306433,4.710462,10.14
4.7113223,6.5665884,40.0
4.924644,6.3963513,30.6
5.318835,5.8669014,23.18
5.956112,5.2013803,16.85
6.31562,4.8334618,12.71
6.469146,4.6141,9.95
3.1191514,6.5902042,51.11
3.2394052,6.4829535,41.53
3.5316277,6.245452,32.23
4.112191,5.6857295,23.11
4.3882084,5.3954806,16.72
4.4552145,5.2494607,12.26
3.3071861,6.551289,48.21
3.4109762,6.447797,38.63
3.7489936,6.196669,29.32
4.282458,5.643059,20.57
4.5782065,5.3906054,14.24
4.6980357,5.201127,10.81
3.6850967,6.5749717,45.32
3.7928658,6.479601,35.73
4.249566,6.1120725,26.41
4.745251,5.5001698,18.05
5.126346,5.1592574,12.57
5.2080684,5.025216,9.69
4.1655617,6.5627074,42.42
4.2602134,6.4818316,32.84
4.784695,5.926226,23.5
5.5968266,5.328661,16.04
5.8942127,4.8981576,11.5
6.0559263,4.745716,8.74
4.6576157,6.5979376,39.52
4.808852,6.443369,29.94
5.2404847,5.8531494,21.27
6.002354,5.1695523,14.59
6.2896204,4.8206854,10.55
6.4841037,4.632571,8.42
4.8904586,6.541955,36.63
5.025242,6.422151,27.35
5.5509553,5.844939,19.66
6.1611924,5.188341,13.57
6.5276384,4.773978,9.77
6.600244,4.569627,8.31
3.5432858,6.585644,47.73
3.6435418,6.5047164,38.15
4.024784,6.155744,28.82
4.575747,5.5601344,19.79
4.874521,5.1571255,14.07
4.987072,4.9394393,9.58
3.714281,6.5553656,44.83
3.843342,6.466363,35.25
4.167857,6.055457,25.91
4.825317,5.453952,17.05
5.0741167,5.054686,11.58
5.218821,4.8788843,8.46
4.0969276,6.550332,41.94
4.2164564,6.4058523,32.36
4.6858845,6.007062,23.0
5.2062984,5.3335824,14.52
5.5914745,4.826691,10.09
5.705629,4.6436353,7.56
4.565277,6.580181,39.04
4.679056,6.4764957,29.46
5.297623,5.932406,20.09
5.997574,5.1428537,12.62
6.3424835,4.7761436,8.97
6.460265,4.568754,7.43
5.2034206,6.5975094,36.15
5.3162723,6.3787594,26.57
5.9375362,5.7638516,17.79
6.615577,5.1386375,11.33
6.854482,4.6674542,7.99
6.8996654,4.4415693,7.32
5.383312,6.599854,33.25
5.5572214,6.3947773,24.11
6.0603867,5.713851,16.14
6.7851033,5.021514,10.35
7.0506716,4.662917,7.85
7.1505213,4.421796,7.41
4.0330424,6.6468925,44.35
4.129201,6.556118,34.77
4.572319,6.067807,25.41
5.241359,5.3624806,17.28
5.4517937,4.787595,11.41
5.695138,4.4837785,7.6
4.28968,6.6210265,41.46
4.397901,6.463665,31.88
4.7303433,6.0723653,22.5
5.5191417,5.27849,14.2
5.8065605,4.612033,8.99
5.848524,4.454291,6.72
4.6593223,6.648441,38.56
4.836603,6.475875,28.98
5.1419044,6.0368447,19.59
5.963243,5.08482,11.48
6.2420554,4.499482,7.93
6.409908,4.3253393,6.44
5.3567014,6.643745,35.67
5.4805303,6.4468036,26.09
6.2201295,5.7495446,16.69
6.703982,5.027284,9.77
6.8726797,4.510064,7.12
7.0202184,4.307668,6.45
5.8883853,6.6638784,32.77
6.235591,6.4266524,23.19
6.8102913,5.6412916,14.44
7.281579,4.951744,8.57
7.4491796,4.5207553,6.76
7.536725,4.384126,6.51
6.2553,6.5816813,29.87
6.450157,6.3426347,20.87
7.025139,5.619827,12.82
7.4464335,5.0762863,8.01
7.666067,4.548577,6.66
7.816759,4.419687,6.82
4.5067964,6.683411,40.98
4.4780436,6.5555887,31.4
5.0545955,5.895642,22.53
5.615848,5.2073784,14.81
6.0183735,4.45754,9.11
6.0705605,4.267498,6.13
4.6962376,6.626782,38.08
4.7673016,6.539661,28.5
5.2216086,5.923791,19.6
5.8179326,5.219428,11.73
6.227025,4.3677497,7.27
6.3494453,4.190832,5.68
5.1418357,6.646148,35.19
5.253026,6.4926653,25.61
5.9080215,5.757871,16.68
6.483122,5.055466,9.09
6.8257327,4.2486,6.25
6.80128,4.089628,5.73
5.8306146,6.6318727,32.29
6.099911,6.4904246,22.71
6.5988917,5.7609873,13.77
7.0591297,5.050209,7.72
7.394509,4.291124,5.81
7.4361134,4.1728425,5.78
6.452329,6.6070433,29.39
6.676141,6.3832664,19.81
7.1400847,5.5496635,11.77
7.6302056,4.9576025,6.68
7.91878,4.365283,5.86
8.051938,4.200757,5.95
6.58194,6.5811343,26.5
6.7973366,6.342585,17.62
7.3283625,5.5503583,10.22
7.705665,4.883513,6.17
8.187408,4.4008904,5.92
8.2420225,4.272732,6.28
4.7168546,6.68266,37.6
4.9017015,6.5744953,28.42
5.2754283,5.950136,20.06
5.8202233,5.1009593,12.68
6.2482452,4.3223577,7.24
6.330932,4.146347,5.45
4.9119196,6.663848,34.71
5.0526357,6.538131,25.52
5.4127274,5.9332476,16.98
6.025706,5.1038666,9.83
6.4444494,4.256296,5.66
6.402397,4.14736,5.25
5.3133574,6.645402,31.81
5.4539523,6.5920224,22.61
6.146499,5.8135567,14.06
6.646579,5.078357,7.45
6.9598775,4.204167,5.05
7.068139,4.0385804,5.09
6.0679536,6.5825577,28.91
6.3067484,6.4485817,19.71
6.938032,5.703763,11.45
7.343354,4.922583,6.12
7.5754604,4.3092775,5.06
7.5917563,4.147063,5.14
6.584896,6.554108,26.02
6.7883763,6.325537,16.85
7.382892,5.5829163,9.86
7.765131,4.924249,5.37
8.133378,4.3349004,5.12
8.166346,4.1956735,5.47
6.724352,6.510402,23.12
6.9155116,6.2943535,15.08
7.493901,5.6232476,8.46
8.034109,4.8404183,5.27
8.307087,4.3822784,5.23
8.359251,4.2711735,5.79
3.1556706,6.6081967,56.78
3.2726882,6.501943,47.2
3.5561469,6.2823734,37.86
4.0974407,5.708912,29.23
4.43543,5.338772,22.12
4.600775,5.2078757,16.52
3.3657837,6.617613,53.89
3.3808243,6.484878,44.3
3.7432702,6.21611,34.95
4.249307,5.6292067,26.71
4.592809,5.323074,19.81
4.7329664,5.1842036,14.46
3.74147,6.5708637,50.99
3.8355873,6.451106,41.41
4.2291164,6.0846467,32.05
4.7338786,5.5809417,24.18
5.0796695,5.085715,17.7
5.1753244,5.0437555,13.06
4.1962214,6.5707436,48.09
4.2886615,6.4714413,38.51
4.6284084,6.038414,29.52
5.520374,5.294873,21.77
5.9785566,4.923527,16.4
6.0899105,4.7623906,11.95
4.6904755,6.6298504,45.2
4.813473,6.5153465,35.62
5.3635893,5.8430758,27.02
6.025656,5.16895,20.08
6.315597,4.7633624,15.17
6.526206,4.6629634,11.25
4.872833,6.6113243,42.3
5.068065,6.4701953,32.72
5.442633,5.877398,25.3
6.1834984,5.156101,18.62
6.487211,4.7875485,14.21
6.6670623,4.6275806,11.05
3.3346984,6.611251,53.4
3.4664245,6.4674516,43.82
3.7718647,6.214845,34.45
4.2768545,5.6655216,25.61
4.6788177,5.191729,18.57
4.813148,5.1231546,13.68
3.4779866,6.6002097,50.51
3.365258,6.5033603,40.93
3.8771002,6.2268243,31.54
4.536026,5.5260267,23.09
4.8175516,5.1499567,16.22
4.9040027,5.071863,11.71
3.8920465,6.584233,47.61
3.9786456,6.495419,38.03
4.4269557,6.1164412,28.63
4.768386,5.4760556,20.57
5.3349595,4.984833,14.24
5.444765,5.0006504,10.41
4.4161925,6.5691032,44.72
4.3326592,6.4813814,35.14
5.0617337,5.9547486,25.91
5.6949224,5.339967,18.29
6.182574,4.7153788,12.91
6.3112593,4.5796547,9.42
4.8806486,6.6259274,41.82
4.9600916,6.5217905,32.24
5.5492444,5.8867836,23.54
6.2413015,5.1353116,16.57
6.5893955,4.672276,11.87
6.639589,4.59146,9.0
5.041058,6.58754,38.93
5.217379,6.4684315,29.41
5.7669535,5.7875266,21.82
6.338648,5.139027,15.11
6.7857947,4.644339,10.97
6.8069983,4.5569935,8.72
3.693047,6.641887,50.03
3.8221107,6.5323973,40.45
4.190722,6.161811,31.04
4.8207808,5.466422,22.0
4.982197,4.932577,15.6
5.1890173,4.8093734,11.11
3.8038225,6.666492,47.13
3.963663,6.470724,37.55
4.3157425,6.1099305,28.13
4.970351,5.394383,19.48
5.253358,4.802761,13.12
5.3910995,4.6307416,9.26
4.1880574,6.5611567,44.24
4.180346,6.5359964,34.66
4.830565,6.065519,25.22
5.516979,5.2883115,16.96
5.8775296,4.667546,11.11
5.9812627,4.524304,8.15
4.736897,6.6790147,41.34
4.7392344,6.4720516,31.76
5.5454636,5.944354,22.32
6.275923,5.181044,14.81
6.6428246,4.5293665,9.73
6.703737,4.4413676,7.89
5.425544,6.595219,38.44
5.5993,6.4551177,28.86
6.196075,5.871408,20.06
6.9175944,5.030884,13.09
7.073016,4.603049,8.79
7.1130366,4.4349217,7.76
5.628583,6.5940723,35.55
5.7200036,6.484846,26.16
6.290409,5.8906164,18.34
7.0674825,5.030459,11.8
7.2763143,4.5907264,8.51
7.386482,4.4686384,7.8
4.2176723,6.673476,46.65
4.269603,6.619978,37.07
4.772415,6.124334,27.63
5.4386206,5.254885,18.71
5.6504607,4.6712046,12.95
5.880654,4.397602,8.71
4.488535,6.678074,43.76
4.6829653,6.509566,34.18
4.9624596,6.0640635,24.72
5.6765985,5.232783,15.97
5.9095745,4.502978,10.47
6.0884047,4.366573,7.4
4.841209,6.687982,40.86
5.011776,6.5609083,31.28
5.414246,6.02803,21.82
6.225264,5.071987,13.44
6.4225187,4.451647,8.63
6.618378,4.2249575,7.01
5.556847,6.763732,37.96
5.6373796,6.613865,28.38
6.476333,5.7009277,18.91
7.0220647,4.9685855,11.42
7.1317945,4.355893,7.54
7.2232194,4.1868434,6.88
6.2560782,6.651543,35.07
6.389801,6.497919,25.49
7.011988,5.6721253,16.58
7.4438386,4.903,9.82
7.675897,4.4535227,7.14
7.8132324,4.27655,6.8
6.4415994,6.627742,32.17
6.549501,6.4315486,22.92
7.140238,5.6309023,14.86
7.6515465,4.8945704,8.64
7.750049,4.4569836,7.02
8.011692,4.266223,7.08
4.6949363,6.773767,43.28
4.717058,6.7167253,33.7
5.217241,6.06248,24.22
5.853835,5.053646,16.24
6.273354,4.2894225,10.42
6.360307,4.07098,7.25
4.9075813,6.685616,40.38
4.9831867,6.5737505,30.8
5.3225384,6.022927,21.31
6.067501,5.15086,13.22
6.449859,4.2091694,8.18
6.5204697,4.060625,6.2
5.310494,6.6899686,37.48
5.4530425,6.5376043,27.9
6.091339,5.8267994,18.41
6.7295136,5.0986447,10.53
6.9372106,4.178871,6.92
6.975688,4.051217,6.0
6.090489,6.6562133,34.59
6.263539,6.4713726,25.01
6.718374,5.8100767,15.5
7.34493,4.938285,8.71
7.5751276,4.166716,6.15
7.668204,4.044316,6.03
6.672368,6.6363263,31.69
6.853322,6.3730264,22.11
7.3644233,5.502814,13.14
7.9390664,4.899917,7.5
8.256925,4.281602,6.04
8.249668,4.170652,6.27
6.7722116,6.692378,28.8
6.986049,6.465947,19.67
7.608631,5.533604,11.52
8.113847,4.8981476,6.81
8.377733,4.3375278,5.96
8.445188,4.1475663,6.6
4.9241376,6.7134485,39.9
5.0535636,6.5585604,30.32
5.468505,5.9562783,21.49
6.0739264,5.0902686,13.89
6.4320674,4.186458,8.48
6.4260454,4.0091257,6.14
5.1820717,6.71393,37.0
5.276847,6.51344,27.42
5.494305,6.0131454,18.42
6.062765,5.1246347,11.04
6.5764074,4.052268,6.46
6.6026363,3.942308,5.69
5.567747,6.7429366,34.11
5.6131454,6.5338693,24.53
6.3117094,5.847614,15.51
6.8562756,5.041734,8.44
7.122764,4.104797,5.48
7.221453,3.9750166,5.46
6.3573627,6.6789823,31.21
6.4344316,6.563609,21.63
7.084921,5.787655,12.76
7.534224,4.9156084,7.02
7.744702,4.1741705,5.16
7.767069,3.9902606,5.45
6.78927,6.570191,28.32
6.9430733,6.4049315,18.74
7.623046,5.586747,10.82
8.070082,4.9171658,5.93
8.434344,4.287163,5.21
8.45663,4.145026,5.78
6.9768133,6.556303,25.42
7.116678,6.4480505,16.43
7.7970886,5.5574665,9.44
8.223231,4.880801,5.36
8.563491,4.331919,5.38
8.635032,4.1453595,6.11
3.6221392,6.66547,59.08
3.7046525,6.5346212,49.5
3.9840362,6.3097515,40.08
4.5863433,5.532853,31.75
4.9445696,5.0236034,24.45
5.0532923,4.928959,18.68
3.7877007,6.6425004,56.18
3.987188,6.5307336,46.6
4.0959897,6.2945995,37.17
4.8839607,5.4566493,29.23
5.105897,4.998174,22.14
5.1529207,4.9170136,16.29
4.1389174,6.647719,53.29
4.27132,6.5739193,43.71
4.5202036,6.2424493,34.57
5.343787,5.4191175,26.7
5.6186204,4.9499784,19.83
5.6566887,4.779571,14.86
4.96914,6.7487035,50.39
5.1040173,6.658512,40.81
5.828394,5.9676085,32.04
6.2290072,5.229351,24.18
6.5051284,4.5832057,18.28
6.563734,4.4531417,13.61
5.361888,6.785976,47.5
5.487829,6.6212106,37.91
6.0529437,6.0503798,29.52
6.5158443,5.2407317,22.32
6.941578,4.5753574,16.95
7.1911755,4.401884,12.85
5.509627,6.714325,44.6
5.6525297,6.587365,35.22
6.293135,5.8887477,27.57
6.649643,5.1896725,20.6
7.002082,4.5780277,15.72
7.2820764,4.3891377,12.51
3.7846177,6.672516,55.7
3.87362,6.5290737,46.12
4.240033,6.2104454,36.67
4.83522,5.514219,28.13
5.114976,4.9461226,20.86
5.1948223,4.831759,15.6
3.9771714,6.6824236,52.81
4.1661973,6.5333614,43.23
4.376218,6.2340155,33.76
5.023178,5.387827,25.61
5.2626204,4.9095874,18.55
5.360558,4.759533,13.3
4.2783756,6.7846017,49.91
4.420768,6.5833797,40.33
4.6936493,6.2365956,30.95
5.4702463,5.3139553,23.09
5.878075,4.631841,16.33
5.9358544,4.597636,11.66
5.1608586,6.796389,47.01
5.3498993,6.6857367,37.43
5.84611,5.967228,28.43
6.496164,5.1708393,20.57
6.689312,4.533038,14.82
6.715953,4.408622,10.53
5.564945,6.7566247,44.12
5.7759147,6.6159573,34.54
6.1806746,6.028207,25.91
6.717296,5.2040615,18.84
7.16586,4.4472346,13.45
7.330785,4.2877326,10.11
5.755863,6.664746,41.22
5.898351,6.613174,31.64
6.518676,5.880501,24.09
6.759871,5.1875544,17.12
7.3066216,4.463024,12.47
7.4715934,4.3256016,10.0
4.1935844,6.7277837,52.33
4.234564,6.630523,42.75
4.687421,6.2159758,33.26
5.2312922,5.345029,24.52
5.546446,4.59096,17.44
5.628899,4.519396,12.86
4.335553,6.7059245,49.43
4.456811,6.582714,39.85
4.7904058,6.2188773,30.35
5.4266014,5.280328,22.0
5.688337,4.6572695,14.97
5.8826785,4.455679,10.69
4.765852,6.7044415,46.53
5.023168,6.6188564,36.95
5.102455,6.1977167,27.45
5.7915,5.2911525,19.48
6.2633095,4.567455,12.87
6.2200837,4.4208784,9.1
5.654075,6.7850223,43.64
5.8237815,6.645128,34.06
6.29315,5.9839544,24.82
6.853309,5.1243877,17.09
7.253882,4.2549405,11.36
7.324355,4.149668,8.49
6.196656,6.799061,40.74
6.331571,6.658565,31.16
6.7964845,5.992196,22.33
7.29382,5.093362,15.36
7.6212997,4.305749,10.1
7.7301083,4.1717224,8.35
6.297724,6.749823,37.85
6.3418818,6.6214514,28.27
6.961267,5.9897676,20.61
7.6709423,5.010173,13.64
7.9079385,4.234312,9.69
7.8854113,4.2077537,8.45
4.8939734,6.8171105,48.95
4.908886,6.5913877,39.37
5.2954946,6.3213797,29.85
5.872181,5.274722,20.91
6.2914352,4.1097336,14.57
6.374617,3.974785,10.41
5.0380197,6.7912097,46.05
5.159897,6.6299257,36.47
5.471599,6.2050495,26.94
6.106104,5.2139087,18.39
6.474283,3.9989576,12.08
6.6346254,3.8505747,8.42
5.7173114,6.8270164,43.16
5.9119673,6.735054,33.58
5.9531946,6.385689,24.04
6.722797,5.0590043,15.87
6.988074,4.0087247,9.94
7.1099157,3.8019917,7.62
6.3400564,6.8833575,40.26
6.397617,6.836433,30.68
7.131028,5.922371,21.21
7.531387,4.909899,13.6
7.6907187,4.072799,8.32
7.7503448,3.9701805,7.48
6.75225,6.833544,37.37
6.9534035,6.6409674,27.79
7.534482,5.842626,18.85
7.951526,4.8957725,11.88
8.142017,4.2281346,7.65
8.290962,4.07255,7.45
6.9532065,6.8415127,34.47
7.1203084,6.676894,24.97
7.7584195,5.767357,17.13
8.081086,4.8715625,10.32
8.278318,4.2457952,7.69
8.404677,4.1274524,7.61
5.229695,6.88224,45.57
5.4090104,6.7300715,35.99
5.6557617,6.3960876,26.44
6.354659,5.167483,17.67
6.799264,3.8336225,12.01
6.79615,3.6545074,8.7
5.4675817,6.882788,42.68
5.6369343,6.7344184,33.1
5.9568844,6.3238883,23.54
6.6482363,5.1778293,14.95
7.000339,3.7650726,9.67
7.0250454,3.6249034,7.24
6.0475297,6.8632197,39.78
6.209742,6.7381973,30.2
6.741345,6.0902414,20.63
7.1924586,5.058291,12.36
7.4122853,3.7743387,7.9
7.5713387,3.5359025,6.66
6.6977186,6.811097,36.89
6.744812,6.6832476,27.31
7.3405247,5.8873634,17.72
8.021978,4.918505,10.22
7.978622,3.8135293,6.94
8.15913,3.6940439,6.47
7.201058,6.7688804,33.99
7.293694,6.6768894,24.41
7.8951674,5.7999744,15.39
8.433544,4.847233,8.76
8.724025,4.1511774,6.57
8.775631,4.051827,6.6
7.3286905,6.775805,31.09
7.557586,6.5470557,21.72
8.061724,5.652374,13.68
8.603932,4.762664,7.76
8.923592,4.1884193,6.48
8.904426,4.032728,6.91
5.4687324,6.8674655,42.2
5.628206,6.745152,32.62
6.0281057,6.227606,23.04
6.590878,5.195513,15.2
6.9946856,3.6780176,10.11
6.942062,3.5838106,7.3
5.7653213,6.866236,39.3
5.898465,6.7067065,29.72
6.2018137,6.225193,20.14
6.832868,5.1464014,12.41
7.141708,3.6407068,7.75
7.111386,3.5556366,6.54
6.2167187,6.898205,36.41
6.342463,6.7723966,26.82
6.7322435,6.1338058,17.24
7.23318,5.181592,9.95
7.6737127,3.594439,6.36
7.6571336,3.5602415,5.93
6.8692923,6.85155,33.51
7.0053277,6.678405,23.93
7.306145,6.059672,14.35
8.183665,4.9791536,8.01
8.28936,3.7444246,5.97
8.299252,3.6800854,5.79
7.3105545,6.7610483,30.61
7.4003553,6.6562085,21.03
8.197112,5.7465,12.13
8.58266,4.8083944,6.81
8.838958,4.1109924,5.58
8.792185,4.001832,6.1
7.5290394,6.7269807,27.72
7.6208873,6.601668,18.48
8.19174,5.7409005,10.74
8.739113,4.7733326,6.27
8.993496,4.1372414,5.69
9.037861,4.0022726,6.43
4.3615246,6.8106933,61.38
4.539495,6.7354755,51.8
4.7084303,6.530003,42.3
5.404288,5.267715,34.27
5.84583,4.4190035,26.78
5.8938036,4.2675424,21.1
4.5504155,6.8055563,58.48
4.673882,6.7165856,48.9
4.755267,6.4891086,39.61
5.550846,5.257534,31.75
5.93613,4.4091625,24.47
6.1297717,4.2433176,18.78
4.922151,6.8983207,55.58
5.0893373,6.8601665,46.0
5.3569436,6.310036,37.09
6.0179133,5.2464375,29.22
6.166019,4.478955,22.16
6.3216686,4.2647448,17.07
5.809871,6.9652843,52.69
5.926717,6.851187,43.11
6.404465,6.2051654,34.56
6.9427185,5.060475,26.7
7.1608815,4.273607,20.36
7.388902,4.102039,15.6
6.1324906,6.964166,49.79
6.2330427,6.775482,40.33
6.912164,6.1652822,32.04
7.3572187,4.951187,24.6
7.695723,4.32557,18.85
7.814061,4.113361,14.64
6.426697,6.925811,46.9
6.536326,6.7734222,37.82
7.098742,6.1806164,29.85
7.704754,4.831507,22.87
7.9174337,4.3259645,17.49
8.032716,4.1183095,14.11
4.570048,6.8051333,58.0
4.7841606,6.7639103,48.42
5.0506806,6.533217,38.89
5.60746,5.1804066,30.66
5.9847217,4.351525,23.27
6.1241574,4.22063,17.87
4.7764688,6.861944,55.1
4.7734094,6.7280555,45.52
5.0293603,6.4597726,36.0
5.7876577,5.142453,28.13
6.052931,4.394153,20.96
6.2609076,4.179096,15.39
5.194651,6.9447613,52.21
5.5018573,6.8432994,42.63
5.6251254,6.4235787,33.47
