UMAP1,UMAP2,Predicted Binding Energy
-4.688829,11.3148365,44.42
-4.7222757,11.326132,28.63
-1.1028556,15.611451,15.15
-1.2001365,15.58308,9.37
-2.737364,11.133891,39.6
-2.6262991,11.189494,24.02
-0.28229904,13.344484,11.64
-0.33240363,13.287396,8.46
-2.5461438,11.0996065,34.77
-2.4527068,11.178771,20.01
-0.2256446,13.24203,10.5
-0.24170092,13.263732,8.16
-6.716591,11.446469,53.85
-6.7269697,11.500983,38.43
-2.64943,16.851774,24.31
-2.5403306,16.950493,14.95
-6.7852535,11.423641,49.02
-6.7003007,11.495703,33.58
-2.6443565,16.867968,19.85
-2.6521003,16.9467,12.88
-8.897503,14.853679,44.19
-8.944155,14.866484,28.73
-6.6534867,17.155779,17.34
-6.579193,17.20355,11.33
-8.912779,14.926069,39.37
-8.898763,14.958784,25.51
-6.7423143,17.189594,15.42
-6.6873918,17.219547,10.51
-6.600331,11.353199,48.22
-6.5256248,11.37333,32.75
-2.3905497,16.774351,19.73
-2.385643,16.810257,11.08
-6.602442,11.392047,43.39
-6.5310826,11.419905,27.9
-2.3994477,16.805439,15.39
-2.4202683,16.813992,9.09
-8.94866,14.851343,38.57
-8.887728,14.904076,23.05
-6.7920384,17.204576,12.99
-6.643085,17.358656,8.19
-8.910891,14.90769,33.74
-8.871287,14.9443,19.94
-6.806354,17.202068,10.78
-6.721534,17.325972,7.76
-4.928173,10.471846,42.59
-4.8841815,10.550064,28.01
-1.9521185,16.51319,15.28
-1.9448738,16.508654,7.7
-4.735718,10.382386,37.77
-4.69736,10.385268,22.88
-1.944355,16.533817,11.37
-1.9130291,16.54394,6.67
-3.313334,9.661514,32.94
-3.208073,9.767775,18.08
-0.7764401,11.747542,9.06
-0.7199202,11.905508,6.21
-3.1707509,9.635552,28.11
-3.0911102,9.634876,15.02
-0.7875263,11.77286,7.76
-0.75967014,11.847756,6.4
-4.854686,10.452292,37.35
-4.85865,10.512801,23.89
-1.7586954,16.388247,11.68
-1.7678921,16.434263,6.05
-4.7125072,10.315957,32.51
-4.683592,10.404843,18.78
-1.7136983,16.397902,7.9
-1.6296034,16.420288,5.76
-3.2834935,9.637949,27.67
-3.133342,9.675748,14.29
-0.7872703,11.769875,6.43
-0.689292,11.973848,5.48
-3.1174886,9.55734,23.01
-3.0536323,9.564389,11.09
-0.70370424,11.806758,6.12
-0.7094715,11.894739,5.55
-6.606809,11.581017,57.68
-6.580208,11.614357,42.13
-2.7488453,16.986233,28.23
-2.760931,17.046022,17.06
-6.6337585,11.550149,52.85
-6.614844,11.520888,37.28
-2.740986,16.97194,24.03
-2.698274,17.045813,14.07
-8.789934,14.896119,48.02
-8.758004,15.010446,32.93
-6.573074,17.26535,20.38
-6.4541364,17.260202,12.56
-8.758582,14.988699,43.2
-8.669551,15.15966,29.13
-6.6370096,17.388422,18.24
-6.6354904,17.258934,11.52
-6.524653,11.512889,52.05
-6.473143,11.571659,36.45
-2.5202613,16.864971,22.72
-2.4837785,16.993244,13.18
-6.5166593,11.5146055,47.22
-6.490856,11.510547,31.6
-2.592241,16.910336,18.24
-2.5084815,17.00154,10.45
-8.761329,14.960651,42.4
-8.81286,14.975522,26.91
-6.6049805,17.361778,14.76
-6.5699124,17.384802,9.24
-8.707333,15.009413,37.57
-8.71742,15.154224,23.33
-6.6267233,17.37169,12.74
-6.5845604,17.400043,8.64
-4.738723,10.656921,46.42
-4.803292,10.647877,30.77
-1.7417066,16.492329,18.16
-1.7732446,16.468401,9.77
-4.4127293,10.457427,41.6
-4.3893533,10.535073,25.92
-1.7991774,16.551485,13.71
-1.7418126,16.506248,7.8
-3.228493,9.8325615,36.77
-3.0746028,9.928248,21.07
-0.6035387,11.824431,10.72
-0.4320209,12.099771,7.16
-3.0452497,9.760343,31.94
-2.979154,9.817293,17.73
-0.5514008,11.890535,8.95
-0.4844791,12.10471,6.96
-4.6416254,10.613115,40.79
-4.6507716,10.659593,26.27
-1.5705551,16.360867,14.16
-1.511028,16.334534,7.62
-4.4031434,10.452154,35.97
-4.4123406,10.442581,21.14
-1.5660397,16.39184,9.76
-1.4954087,16.421537,6.54
-3.182564,9.848514,31.14
-3.034461,9.8866205,16.07
-0.5377709,11.954689,7.61
-0.4821129,12.126733,6.1
-3.025426,9.773248,26.32
-2.938193,9.813644,12.84
-0.47449532,11.909757,6.84
-0.41640314,12.1245365,6.28
-6.035498,12.623974,61.51
-6.005906,12.657684,45.83
-3.100591,17.300726,32.43
-3.0829773,17.41204,20.82
-6.0433087,12.666329,56.68
-5.940562,12.785205,41.33
-3.1463456,17.432323,28.23
-3.195089,17.493414,16.81
-8.1116495,15.221805,51.85
-8.078723,15.315952,37.13
-5.304635,18.269493,24.17
-5.204316,18.30498,14.8
-8.098647,15.22933,47.03
-8.061512,15.311162,32.93
-5.427552,18.30239,21.3
-5.344326,18.346771,13.86
-5.90826,12.66744,55.88
-5.8720913,12.705862,40.15
-3.0361032,17.327055,26.47
-2.9603384,17.339504,16.27
-5.897497,12.632722,51.05
-5.840552,12.740314,35.31
-3.154086,17.425127,22.21
-3.0817962,17.420668,12.53
-8.105096,15.233258,46.23
-7.9439335,15.395444,31.11
-5.2656403,18.319302,18.37
-5.219421,18.328325,10.81
-8.078564,15.266018,41.4
-8.044786,15.312939,27.12
-5.37867,18.38791,15.72
-5.3402467,18.343138,10.05
-4.4152064,10.935995,50.25
-4.338897,10.934074,34.47
-1.0891557,16.223412,21.35
-1.0868243,16.225658,12.49
-4.240405,10.899585,45.43
-4.143089,10.901764,29.62
-0.7891366,16.127108,16.67
-0.8823281,16.102673,9.87
-2.9981716,10.499894,40.6
-2.8855224,10.472539,25.09
0.11346638,13.790739,12.86
0.1562667,13.803798,8.35
-2.7527916,10.456088,35.77
-2.637672,10.568796,21.32
0.14861809,13.637953,10.82
0.17746109,13.621515,8.09
-4.420022,10.932677,44.62
-4.331102,10.902792,28.93
-1.0153244,16.106134,17.45
-0.9740099,16.12689,9.91
-4.1686025,10.887872,39.8
-4.0955105,10.815934,23.94
-0.82495075,15.991492,12.59
-0.83235985,16.006042,8.15
-3.004722,10.582452,34.97
-2.8771596,10.557339,19.09
0.15990461,13.791355,9.45
0.2560909,13.8398075,7.26
-2.763264,10.5304365,30.14
-2.6377013,10.551525,15.62
0.1755515,13.582127,8.24
0.21967284,13.548244,7.15
-5.9314976,12.7827635,65.34
-5.876458,12.850156,49.74
-3.2164109,17.455404,36.68
-3.16301,17.455914,24.8
-5.9174395,12.810273,60.51
-5.820014,12.857431,45.53
-3.262393,17.55458,32.47
-3.2756717,17.530424,20.39
-7.7968626,15.357493,55.68
-7.817481,15.43156,41.33
-5.193634,18.288574,28.25
-5.1953425,18.387903,18.15
-7.798736,15.355516,50.89
-7.7728386,15.395275,37.13
-5.3575974,18.365465,25.1
-5.3005657,18.399677,16.76
-5.7982173,12.771349,59.71
-5.786666,12.853407,43.85
-3.1693876,17.456425,30.83
-3.110649,17.43149,20.14
-5.78896,12.830166,54.88
-5.7576413,12.89331,39.51
-3.2476304,17.566679,26.62
-3.2504308,17.56709,15.97
-7.7441974,15.198937,50.06
-7.7371902,15.317091,35.31
-5.084635,18.389208,22.4
-5.1285367,18.390827,13.65
-7.77085,15.324139,45.23
-7.7034516,15.382322,31.1
-5.2617006,18.440893,19.5
-5.2739134,18.422153,12.3
-4.27685,11.089925,54.08
-4.0804567,11.051658,38.17
-0.90283245,16.059715,25.65
-0.9307135,16.098406,15.63
-4.156739,11.014768,49.25
-4.00833,11.060597,33.49
-0.70430064,15.950278,20.79
-0.7240739,15.989431,12.18
-2.9250882,10.717499,44.43
-2.8256469,10.740496,29.29
0.12199726,13.849847,16.73
0.2360227,14.014248,10.24
-2.6994634,10.730793,39.6
-2.6668434,10.718027,25.12
0.16285588,13.72013,14.54
0.25928697,13.802509,9.38
-4.1827097,11.030472,48.45
-4.1084056,11.072905,32.51
-0.87411237,15.981109,20.95
-0.8458145,16.026438,12.39
-4.0410695,10.978958,43.63
-3.9761314,10.976983,27.67
-0.72145873,15.863781,16.1
-0.67003465,15.914613,9.89
-2.9376528,10.765309,38.8
-2.8276541,10.807965,23.31
0.10168815,13.861503,12.02
0.25309947,13.948006,9.03
-2.6554813,10.753569,33.97
-2.6088984,10.728966,19.37
0.16392042,13.6433,10.16
0.23241954,13.734027,8.48
-6.6542225,11.55092,53.33
-6.629039,11.555543,38.23
-2.5597916,17.094341,26.01
-2.5261693,17.097824,17.35
-6.754772,11.620909,48.48
-6.6717296,11.653648,33.27
-2.5752394,17.116451,22.23
-2.5780628,17.130537,14.67
-8.745933,14.958521,43.63
-8.758713,15.084725,28.78
-6.60216,17.361525,19.71
-6.5640445,17.441404,12.83
-8.816389,15.053452,38.78
-8.777833,15.085568,26.33
-6.73344,17.349966,17.5
-6.691236,17.425581,11.48
-6.524004,11.444162,47.64
-6.4684277,11.43495,33.71
-2.2997377,16.941456,22.16
-2.2786982,16.962677,13.73
-6.567968,11.491877,42.8
-6.5606995,11.548469,28.57
-2.296352,16.9907,18.07
-2.2883618,17.019075,11.75
-8.709713,15.001996,37.95
-8.741527,15.155402,23.92
-6.6366115,17.398546,15.77
-6.605925,17.497658,9.97
-8.7944565,15.014393,33.24
-8.76193,15.082837,21.27
-6.750308,17.400818,13.96
-6.7090774,17.488523,8.67
-4.716515,10.487247,42.45
-4.7185245,10.484937,29.59
-1.8733464,16.642324,18.54
-1.8440644,16.691408,10.67
-4.555353,10.36861,37.39
-4.5532136,10.402054,24.8
-1.8639522,16.738274,14.43
-1.7711986,16.749199,8.83
-3.3790767,9.894486,32.53
-3.2780814,9.913833,20.17
-0.63566685,11.687082,12.06
-0.57899904,11.819588,7.68
-3.2210822,9.827176,28.17
-3.081224,9.803783,17.3
-0.65471417,11.703675,10.72
-0.53523743,11.7237625,6.88
-4.6326814,10.408188,38.33
-4.584076,10.433743,25.97
-1.6445028,16.54548,14.92
-1.639281,16.566212,8.19
-4.45512,10.278474,33.2
-4.44105,10.289623,21.05
-1.567876,16.58022,10.98
-1.483668,16.604404,7.34
-3.3829134,9.857017,28.43
-3.2622173,9.873416,16.61
-0.662501,11.73396,9.36
-0.56332123,11.818016,6.71
-3.165549,9.779094,23.84
-3.0145764,9.753702,13.5
-0.6162202,11.675974,8.45
-0.573946,11.792458,6.22
-6.570445,11.738848,57.03
-6.5352974,11.732257,41.82
-2.6299722,17.262693,29.09
-2.6329522,17.315536,19.46
-6.6485124,11.733913,52.18
-6.6069403,11.791162,37.06
-2.695963,17.272911,24.63
-2.679473,17.310474,16.41
-8.583132,15.098298,47.33
-8.593858,15.188213,32.86
-6.408169,17.558569,21.43
-6.416222,17.568668,14.57
-8.60942,15.158278,42.48
-8.637303,15.21325,29.28
-6.60108,17.48098,19.24
-6.513954,17.558882,12.88
-6.437588,11.662188,51.34
-6.4633617,11.682804,36.48
-2.4173186,17.123516,24.91
-2.4122865,17.208187,15.81
-6.5251603,11.617582,46.5
-6.5659976,11.684755,31.35
-2.4808664,17.216139,20.43
-2.465404,17.213509,13.49
-8.608953,15.186698,41.65
-8.620905,15.1639185,26.87
-6.474073,17.574123,17.28
-6.466414,17.61262,11.65
-8.574519,15.189769,36.8
-8.593273,15.2117,23.84
-6.5851603,17.634007,15.5
-6.5467043,17.598488,10.19
-4.5361285,10.570353,45.66
-4.5014334,10.563531,31.97
-1.6303266,16.707392,21.17
-1.6054742,16.650572,12.7
-4.257903,10.433937,40.81
-4.19005,10.4886875,26.83
-1.6979607,16.742807,16.81
-1.5639762,16.724773,10.62
-3.2796555,10.0436,35.97
-3.1974726,10.070601,22.15
-0.4658543,11.870328,13.8
-0.38564536,12.042404,9.08
-3.0603247,9.981183,31.19
-2.960957,9.994538,19.06
-0.47093806,11.913391,12.1
-0.4210906,11.966146,7.94
-4.4986196,10.55972,40.73
-4.4286604,10.584554,28.33
-1.4821508,16.583725,17.55
-1.423887,16.54966,9.96
-4.257949,10.42102,35.62
-4.272031,10.401787,23.09
-1.5074662,16.60265,13.24
-1.4035707,16.59627,8.57
-3.198718,10.060023,30.62
-3.1705582,10.079229,18.33
-0.4367935,11.882489,10.89
-0.37257302,12.021382,7.65
-3.0413365,9.950065,26.19
-2.9291892,10.006537,15.18
-0.41182116,11.878719,9.61
-0.34432232,12.000632,7.08
-5.957336,12.755714,60.73
-5.9080653,12.89948,45.52
-3.0410972,17.505161,33.04
-3.0109549,17.558784,22.23
-5.9943857,12.855475,55.88
-5.8851504,13.023577,41.26
-3.171545,17.604258,28.36
-3.1670299,17.65623,18.25
-8.150134,15.340558,51.06
-8.140832,15.440179,37.06
-5.083713,18.42686,24.21
-5.052591,18.442804,16.37
-8.160064,15.409381,46.23
-8.168397,15.43256,32.91
-5.2059,18.491657,21.96
-5.2534633,18.510105,14.53
-5.8733006,12.784896,55.08
-5.8486924,12.861691,39.84
-2.9920535,17.528538,28.17
-2.9465344,17.576868,18.68
-5.876965,12.966418,50.26
-5.8414736,13.014337,35.24
-3.0791407,17.673817,23.33
-3.057661,17.678318,15.56
-8.1594,15.354544,45.43
-8.080212,15.472627,31.04
-4.9809,18.482456,19.38
-4.961796,18.450699,13.61
-8.188508,15.396051,40.6
-8.114614,15.480455,27.18
-5.162911,18.572,17.26
-5.1543093,18.537807,11.92
-4.2692146,10.891378,49.46
-4.1975756,10.812626,34.93
-0.9411814,16.330976,24.01
-0.94948214,16.320107,15.71
-3.967302,10.751088,44.63
-3.8936298,10.777939,29.6
-0.7023362,16.118885,19.43
-0.7324807,16.228134,12.87
-3.1222608,10.491172,39.8
-3.0637019,10.571883,25.03
0.18924308,13.900865,16.0
0.24533616,13.966257,10.95
-2.8062546,10.377413,34.98
-2.71733,10.433487,21.74
0.28475004,13.7114525,13.71
0.29665536,13.818855,9.69
-4.1570053,10.846796,43.83
-4.1079793,10.808032,30.91
-0.8711187,16.25695,20.22
-0.87749636,16.23233,12.8
-3.875067,10.705233,39.0
-3.8331716,10.7937765,25.41
-0.6239217,16.06562,15.93
-0.7531974,16.141489,10.29
-3.0886881,10.476264,34.18
-3.0584853,10.500102,20.47
0.26495305,13.908966,13.16
0.27244678,13.967523,9.15
-2.7859306,10.382844,29.35
-2.6876228,10.477636,17.19
0.36192057,13.716799,11.04
0.34120747,13.807127,8.53
-5.881774,12.943059,64.54
-5.835484,13.03393,49.67
-3.1905284,17.665339,36.98
-3.1773202,17.668903,26.52
-5.878893,13.095639,59.71
-5.8062615,13.110857,45.46
-3.305215,17.751135,32.39
-3.3227112,17.750084,21.82
-7.8743806,15.508457,54.89
-7.886237,15.605805,41.26
-4.9779162,18.429804,28.16
-4.9475627,18.497347,19.42
-7.8809443,15.582828,50.34
-7.8675866,15.599705,37.06
-5.1730084,18.48588,25.17
-5.140287,18.492495,17.49
-5.780569,12.9727,58.91
-5.723406,13.060987,43.65
-3.1270006,17.651962,32.17
-3.121304,17.650648,21.85
-5.7674255,13.141615,54.09
-5.761349,13.157024,39.44
-3.215648,17.784159,27.32
-3.2794187,17.796093,18.16
-7.824889,15.492082,49.26
-7.8049316,15.590856,35.24
-4.85357,18.428213,22.47
-4.921687,18.481167,15.85
-7.8778424,15.603481,44.43
-7.834317,15.608588,31.04
-5.0863724,18.56563,20.26
-5.0937867,18.540987,13.85
-4.078736,11.042889,53.29
-3.9518363,11.0260935,38.38
-0.8086014,16.203909,27.48
-0.78536046,16.207766,18.72
-3.8457432,10.934803,48.46
-3.7556658,10.919108,33.46
-0.6184147,16.061834,22.62
-0.60424304,16.140951,15.47
-3.013698,10.696704,43.63
-2.9470217,10.697066,29.22
0.23810263,13.975164,18.64
0.2714975,14.093816,13.16
-2.7795825,10.61191,38.81
-2.6956708,10.610543,25.1
0.33892035,13.870087,16.34
0.36003724,13.904055,11.66
-3.9881089,10.999515,47.66
-3.9744945,11.011817,33.85
-0.694689,16.109146,23.5
-0.7161498,16.093727,15.81
-3.7707562,10.922145,42.83
-3.6943667,10.946131,28.44
-0.5490338,15.99016,18.94
-0.5847735,16.005999,12.78
-3.006146,10.6699095,38.01
-2.8769133,10.679094,23.59
0.29368743,14.014908,15.76
0.3006709,14.082767,10.92
-2.6833842,10.605767,33.18
-2.6614687,10.610235,19.63
0.35481197,13.864591,13.45
0.39615726,13.903818,10.14
